640	0.095334295
641	0.065079365
642	0.064021164
643	0.082876383
644	0.101346801
645	0.111976912
646	0.117700818
647	0.123569024
648	0.126695527
649	0.123472823
650	0.106445406
651	0.078595479
652	0.056998557
653	0.047715248
654	0.040836941
655	0.035113035
656	0.032563733
657	0.028667629
658	0.025974026
659	0.022847523
660	0.01977393
661	0.018172198
662	0.016036556
663	0.014959115
664	0.012905243
665	0.013198653
666	0.014535835
667	0.014199134
668	0.014785955
669	0.014415584
670	0.014752285
671	0.013256373
672	0.015358345
673	0.013309283
674	0.0097595
675	0.00986532
676	0.008874459
677	0.005238095
678	0.004679654
679	0.004497354
680	0.006118326
681	0.004276094
682	0.004434824
683	0.004877345
684	0.003828764
685	0.004684945
686	0.003886484
687	0.006406926
688	0.004489658
689	0.003934103
690	0.004285714
691	0.003785474
692	0.003285233
693	0.003087542
694	0.003102453
695	0.00440885
696	0.004768158
697	0.002776816
698	0.001853776
699	0.002657528
700	0.002126503
701	0.003383838
702	0.00309139
703	0.001733959
704	0.001962482
705	0.000873978
706	0.001854738
707	0.002775373
708	0.001816546
709	0.0020962
710	0.003333333
711	0.001349687
712	0.000987975
713	0.001605099
714	0.002542088
715	0.002071188
716	0.002525253
717	0.002413179
718	0.000756133
719	0.000812891
720	6.30E-05
721	0.000138047
722	0.000859548
723	0.000565657
724	0.002619481
725	0.000710919
726	0.001118807
727	0.003413179
728	0.002316979
729	0.001569986
730	9.91E-05
731	0.000946609
732	0.002720539
733	0.002650794
734	0.001593074
735	0.004057816
736	0.001358826
737	0.001645022
738	0.002163059
739	0.00269216
740	0.001603175
741	1.35E-23
742	0.000138047
743	0.002132756
744	0.003852814
745	0.001448292
746	0.001433381
747	0.002842713
748	0.003166426
749	0.001593555
750	0.000135161
751	0.000978355
752	0.001187109
753	0.000836941
754	0.001798942
755	0.000745551
756	0.000518038
757	0.000957672
758	0.000562771
759	0.000582011
760	0.000639731
761	0.000928331
762	0.000234247
763	0.001298701
764	0.001669072
765	0.003708033
766	0.003626263
767	0.000310245
768	0.001227032
769	0.001236652
770	0.004680135
771	0.001144781
772	0.001717172
773	0.000995671
774	0.005488215
775	0.003213083
776	3.02E-23
777	0.001481481
778	0.002959596
779	0.005266955
780	0.003112073
